time,open,high,low,close,tick_volume,spread
2023-07-21 08:00:00,1969.97,1970.46,1969.62,1969.82,748,7
2023-07-21 08:30:00,1969.82,1970.06,1968.08,1969.35,1387,7
2023-07-21 09:00:00,1969.35,1971.85,1968.98,1971.82,2154,7
2023-07-21 09:30:00,1971.8,1972.26,1970.25,1970.73,1672,7
2023-07-21 10:00:00,1970.71,1971.1,1969.33,1969.61,2162,7
2023-07-21 10:30:00,1969.61,1969.8,1964.07,1964.24,3460,7
2023-07-21 11:00:00,1964.23,1965.09,1961.56,1963.69,3147,7
2023-07-21 11:30:00,1963.69,1965.31,1961.15,1961.44,2322,7
2023-07-21 12:00:00,1961.44,1964.33,1961.02,1963.77,2235,7
2023-07-21 12:30:00,1963.75,1964.51,1961.94,1963.89,2049,7
2023-07-21 13:00:00,1963.89,1964.38,1962.17,1963.37,1570,7
2023-07-21 13:30:00,1963.37,1963.94,1962.25,1963.77,1566,7
2023-07-21 14:00:00,1963.77,1963.95,1962.2,1963.14,1675,7
2023-07-21 14:30:00,1963.12,1966.82,1963.02,1965.71,2065,7
