time,open,high,low,close,tick_volume,spread
2021-10-31,1783.36,1818.27,1758.82,1818.18,474499,7
2021-11-07,1815.65,1868.65,1812.4,1864.43,429858,7
2021-11-14,1866.82,1877.18,1842.95,1845.51,389252,7
2021-11-21,1842.06,1849.08,1778.54,1788.1,409121,7
2021-11-28,1788.92,1808.68,1761.93,1783.89,500699,0
2021-12-05,1782.14,1793.08,1770.13,1782.76,337210,7
2021-12-12,1782.76,1814.26,1752.92,1797.96,350782,7
2021-12-19,1800.34,1810.73,1784.87,1808.31,228830,7
2021-12-26,1805.98,1830.32,1789.42,1828.71,238151,7
2022-01-02,1830.59,1831.78,1782.57,1796.04,328649,7
2022-01-09,1795.17,1829.13,1790.35,1817.45,340358,7
2022-01-16,1817.36,1847.89,1805.75,1833.66,345764,7
2022-01-23,1832.94,1853.86,1780.29,1791.3,374506,7
2022-01-30,1789.13,1814.89,1785.58,1807.78,244363,7
2022-02-06,1808.56,1865.48,1807.9,1861.64,307377,7
2022-02-13,1855.94,1902.46,1844.55,1898.29,317078,7
2022-02-20,1902.53,1974.37,1878.11,1890.43,424725,7
2022-02-27,1920.01,1970.21,1890.98,1968.68,404016,7
2022-03-06,1980.95,2070.34,1958.66,1985.22,354082,7
2022-03-13,1979.99,1983.7,1895.27,1920.09,240649,7
2022-03-20,1924.73,1966.17,1910.71,1955.02,268868,7
2022-03-27,1955.5,1958.31,1890.1,1922.93,371995,7
2022-04-03,1924.28,1948.11,1915.01,1945.39,338212,7
2022-04-10,1947.92,1981.5,1939.96,1972.17,277073,7
2022-04-17,1972.59,1998.36,1926.54,1931.31,366666,7
2022-04-24,1932.44,1934.39,1872.07,1896.53,394470,7
2022-05-01,1899.31,1909.76,1850.38,1881.93,350582,7
2022-05-08,1883.49,1885.61,1799.08,1810.87,399309,7
2022-05-15,1814.08,1849.37,1786.72,1845.84,350427,7
2022-05-22,1848.71,1869.65,1840.95,1853.28,287329,7
2022-05-29,1852.56,1874.05,1828.47,1850.45,271231,7
2022-06-05,1850.66,1875.88,1825.02,1870.86,279429,7
2022-06-12,1877.96,1879.0,1805.09,1841.1,405691,7
2022-06-19,1836.06,1847.77,1816.9,1826.26,303589,7
2022-06-26,1836.07,1841.0,1784.49,1807.42,322156,0
2022-07-03,1809.78,1814.2,1732.26,1741.76,309179,7
2022-07-10,1741.03,1745.3,1697.41,1706.51,388195,7
