open_date,close_date,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,duration,change,change_pct,dur_s,sl_dist,tp_dist,move
2025-12-15 15:57:00,2025-12-15 15:57:00,XAUUSD,Sell,0.1,4337.74,4325.34,4335.33,4333.12,221.0,22.1,27s,0.36%,0.36,27.0,2.4099999999998545,9.989999999999782,2.2100000000000364
2025-12-15 18:04:00,2025-12-15 18:05:00,XAUUSD,Sell,0.1,4314.08,4301.68,4311.68,4307.75,393.0,39.3,59s,0.63%,0.63,59.0,2.399999999999636,10.0,3.930000000000291
2025-12-16 03:04:00,2025-12-16 03:04:00,XAUUSD,Sell,0.1,4305.49,4293.09,4303.09,4303.09,0.0,0.0,20s,0.00%,0.0,20.0,2.399999999999636,10.0,-0.0
2025-12-16 03:30:00,2025-12-16 03:31:00,XAUUSD,Buy,0.1,4310.81,4323.21,4313.21,4314.17,96.0,9.6,49s,0.15%,0.15,49.0,2.399999999999636,10.0,0.9600000000000364
2025-12-16 04:53:00,2025-12-16 04:53:00,XAUUSD,Sell,0.1,4301.52,4289.12,4299.09,4297.4,169.0,16.9,17s,0.27%,0.27,17.0,2.430000000000291,9.970000000000255,1.6900000000005093
2025-12-16 07:29:00,2025-12-16 07:29:00,XAUUSD,Sell,0.1,4283.07,4270.67,4280.64,4280.19,45.0,4.5,5s,0.07%,0.07,5.0,2.4299999999993815,9.970000000000255,0.4500000000007276
2025-12-16 10:18:00,2025-12-16 10:19:00,XAUUSD,Sell,0.1,4282.17,4269.77,4279.76,4279.98,-22.0,-2.2,20s,-0.04%,-0.04,20.0,2.4099999999998545,9.989999999999782,-0.21999999999934516
2025-12-16 12:30:00,2025-12-16 12:30:00,XAUUSD,Sell,0.1,4277.7,4265.3,4275.29,4275.42,-13.0,-1.3,2s,-0.02%,-0.02,2.0,2.4099999999998545,9.989999999999782,-0.13000000000010914
2025-12-16 14:19:00,2025-12-16 14:19:00,XAUUSD,Buy,0.1,4289.76,4302.16,4292.16,4292.61,45.0,4.5,17s,0.07%,0.07,17.0,2.399999999999636,10.0,0.4499999999998181
2025-12-17 03:00:00,2025-12-17 03:00:00,XAUUSD,Buy,0.1,4312.67,4325.07,4315.08,4315.62,54.0,5.4,10s,0.09%,0.09,10.0,2.4099999999998545,9.989999999999782,0.5399999999999636
2025-12-17 06:39:00,2025-12-17 06:39:00,XAUUSD,Buy,0.1,4325.4,4337.8,4327.8,4328.02,22.0,2.2,5s,0.04%,0.04,5.0,2.4000000000005457,10.0,0.22000000000025466
2025-12-17 10:09:00,2025-12-17 10:09:00,XAUUSD,Sell,0.1,4313.58,4301.18,4311.18,4308.83,235.0,23.5,14s,0.37%,0.37,14.0,2.399999999999636,10.0,2.350000000000364
2025-12-17 12:38:00,2025-12-17 12:38:00,XAUUSD,Sell,0.1,4310.95,4298.55,4308.55,4307.63,92.0,9.2,4s,0.15%,0.15,4.0,2.399999999999636,10.0,0.9200000000000728
2025-12-17 15:06:00,2025-12-17 15:06:00,XAUUSD,Buy,0.1,4320.8,4333.2,4323.2,4323.35,15.0,1.5,4s,0.02%,0.02,4.0,2.399999999999636,10.0,0.1500000000005457
2025-12-17 17:31:00,2025-12-17 17:31:00,XAUUSD,Buy,0.1,4343.59,4355.99,4346.21,4346.39,18.0,1.8,16s,0.03%,0.03,16.0,2.619999999999891,9.779999999999745,0.18000000000029104
2025-12-18 09:12:00,2025-12-18 09:12:00,XAUUSD,Sell,0.1,4333.1,4320.7,4330.68,4330.34,34.0,3.4,13s,0.05%,0.05,13.0,2.4200000000000728,9.980000000000473,0.3400000000001455
2025-12-18 09:32:00,2025-12-18 09:32:00,XAUUSD,Buy,0.1,4335.0,4347.4,4337.4,4337.41,1.0,0.1,7s,0.00%,0.0,7.0,2.399999999999636,10.0,0.010000000000218279
2025-12-18 10:02:00,2025-12-18 10:02:00,XAUUSD,Sell,0.1,4332.5,4320.1,4330.08,4329.41,67.0,6.7,10s,0.11%,0.11,10.0,2.4200000000000728,9.979999999999563,0.6700000000000728
2025-12-18 11:42:00,2025-12-18 11:42:00,XAUUSD,Sell,0.1,4324.42,4312.02,4322.02,4321.54,48.0,4.8,15s,0.08%,0.08,15.0,2.399999999999636,10.0,0.48000000000047294
2025-12-18 14:27:00,2025-12-18 14:27:00,XAUUSD,Sell,0.1,4323.21,4310.81,4320.79,4320.72,7.0,0.7,7s,0.01%,0.01,7.0,2.4200000000000728,9.979999999999563,0.06999999999970896
2025-12-18 15:06:00,2025-12-18 15:06:00,XAUUSD,Sell,0.1,4319.78,4307.38,4317.38,4315.27,211.0,21.1,25s,0.33%,0.33,25.0,2.399999999999636,10.0,2.1099999999996726
2025-12-18 15:30:00,2025-12-18 15:30:00,XAUUSD,Sell,0.1,4323.21,4310.81,4320.8,4320.75,5.0,0.5,16s,0.01%,0.01,16.0,2.4099999999998545,9.989999999999782,0.0500000000001819
2025-12-18 16:43:00,2025-12-18 16:43:00,XAUUSD,Sell,0.1,4317.04,4304.64,4314.64,4313.65,99.0,9.9,6s,0.16%,0.16,6.0,2.399999999999636,10.0,0.9900000000006912
2025-12-18 18:02:00,2025-12-18 18:02:00,XAUUSD,Buy,0.1,4340.7,4353.1,4343.1,4344.07,97.0,9.7,19s,0.15%,0.15,19.0,2.4000000000005457,10.0,0.9699999999993452
2025-12-19 09:33:00,2025-12-19 09:34:00,XAUUSD,Buy,0.1,4327.1,4339.5,4329.5,4329.51,1.0,0.1,38s,0.00%,0.0,38.0,2.399999999999636,10.0,0.010000000000218279
2025-12-19 10:41:00,2025-12-19 10:41:00,XAUUSD,Buy,0.1,4327.2,4339.6,4329.6,4329.9,30.0,3.0,7s,0.05%,0.05,7.0,2.4000000000005457,10.0,0.2999999999992724
2025-12-19 11:44:00,2025-12-19 11:44:00,XAUUSD,Buy,0.1,4328.62,4341.02,4331.02,4330.82,-20.0,-2.0,4s,-0.03%,-0.03,4.0,2.4000000000005457,10.0,-0.2000000000007276
2025-12-22 04:31:00,2025-12-22 04:31:00,XAUUSD,Buy,0.1,4382.43,4394.83,4384.83,4385.24,41.0,4.1,7s,0.06%,0.06,7.0,2.399999999999636,10.0,0.4099999999998545
2025-12-22 08:45:00,2025-12-22 08:46:00,XAUUSD,Buy,0.1,4407.16,4419.56,4409.56,4410.7,114.0,11.4,47s,0.18%,0.18,47.0,2.4000000000005457,10.0,1.139999999999418
2025-12-22 12:32:00,2025-12-22 12:32:00,XAUUSD,Sell,0.1,4408.61,4396.21,4406.19,4406.34,-15.0,-1.5,2s,-0.02%,-0.02,2.0,2.4200000000000728,9.979999999999563,-0.1500000000005457
2025-12-22 13:02:00,2025-12-22 13:02:00,XAUUSD,Sell,0.1,4408.61,4396.21,4406.16,4406.41,-25.0,-2.5,1s,-0.04%,-0.04,1.0,2.449999999999818,9.949999999999818,-0.25
2025-12-22 14:58:00,2025-12-22 14:59:00,XAUUSD,Buy,0.1,4413.53,4425.93,4415.93,4415.73,-20.0,-2.0,40s,-0.03%,-0.03,40.0,2.4000000000005457,10.0,-0.2000000000007276
2025-12-22 16:17:00,2025-12-22 16:17:00,XAUUSD,Buy,0.1,4424.98,4437.38,4427.38,4428.16,78.0,7.8,25s,0.12%,0.12,25.0,2.4000000000005457,10.0,0.7799999999997453
2025-12-22 17:45:00,2025-12-22 17:45:00,XAUUSD,Buy,0.1,4426.85,4439.25,4429.26,4431.14,188.0,18.8,19s,0.29%,0.29,19.0,2.4099999999998545,9.989999999999782,1.8800000000001091
2025-12-23 04:32:00,2025-12-23 04:32:00,XAUUSD,Buy,0.1,4488.49,4500.89,4490.89,4493.61,272.0,27.2,27s,0.42%,0.42,27.0,2.4000000000005457,10.0,2.719999999999345
2025-12-23 13:58:00,2025-12-23 13:59:00,XAUUSD,Buy,0.1,4490.86,4503.26,4493.26,4493.29,3.0,0.3,13s,0.00%,0.0,13.0,2.4000000000005457,10.0,0.02999999999974534
2025-12-23 15:14:00,2025-12-23 15:15:00,XAUUSD,Buy,0.1,4491.83,4504.23,4494.24,4494.89,65.0,6.5,38s,0.10%,0.1,38.0,2.4099999999998545,9.989999999999782,0.6500000000005457
2025-12-23 16:00:00,2025-12-23 16:00:00,XAUUSD,Sell,0.1,4480.63,4468.23,4478.22,4474.72,350.0,35.0,27s,0.54%,0.54,27.0,2.4099999999998545,9.990000000000691,3.5
2025-12-24 04:08:00,2025-12-24 04:08:00,XAUUSD,Sell,0.1,4509.24,4496.84,4506.83,4505.23,160.0,16.0,31s,0.25%,0.25,31.0,2.4099999999998545,9.989999999999782,1.6000000000003638
2025-12-24 04:59:00,2025-12-24 04:59:00,XAUUSD,Sell,0.1,4485.79,4473.39,4483.37,4475.13,824.0,82.4,15s,1.27%,1.27,15.0,2.4200000000000728,9.979999999999563,8.239999999999782
2025-12-24 09:47:00,2025-12-24 09:48:00,XAUUSD,Sell,0.1,4487.72,4475.32,4485.32,4484.41,91.0,9.1,48s,0.14%,0.14,48.0,2.4000000000005457,10.0,0.9099999999998545
2025-12-24 12:03:00,2025-12-24 12:03:00,XAUUSD,Buy,0.1,4495.59,4507.99,4498.0,4498.88,88.0,8.8,19s,0.13%,0.13,19.0,2.4099999999998545,9.989999999999782,0.8800000000001091
2025-12-24 15:12:00,2025-12-24 15:12:00,XAUUSD,Sell,0.1,4484.75,4472.35,4482.35,4481.47,88.0,8.8,13s,0.13%,0.13,13.0,2.399999999999636,10.0,0.8800000000001091
2025-12-24 16:37:00,2025-12-24 16:37:00,XAUUSD,Sell,0.1,4477.02,4464.62,4474.62,4474.45,17.0,1.7,9s,0.03%,0.03,9.0,2.4000000000005457,10.0,0.17000000000007276
2025-12-24 17:37:00,2025-12-24 17:38:00,XAUUSD,Sell,0.1,4462.99,4450.59,4460.57,4457.4,317.0,31.7,56s,0.48%,0.48,56.0,2.4200000000000728,9.979999999999563,3.1700000000000728
2025-12-26 04:31:00,2025-12-26 04:31:00,XAUUSD,Sell,0.1,4500.01,4487.61,4497.6,4494.47,313.0,31.3,16s,0.47%,0.47,16.0,2.4099999999998545,9.990000000000691,3.130000000000109
2025-12-26 07:30:00,2025-12-26 07:30:00,XAUUSD,Buy,0.1,4509.29,4521.69,4511.7,4512.96,126.0,12.6,9s,0.19%,0.19,9.0,2.4099999999998545,9.989999999999782,1.2600000000002183
2025-12-26 08:08:00,2025-12-26 08:08:00,XAUUSD,Buy,0.1,4511.13,4523.53,4513.53,4513.53,0.0,0.0,4s,0.00%,0.0,4.0,2.399999999999636,10.0,0.0
2025-12-26 10:59:00,2025-12-26 10:59:00,XAUUSD,Buy,0.1,4517.05,4529.45,4519.45,4519.23,-22.0,-2.2,2s,-0.03%,-0.03,2.0,2.399999999999636,10.0,-0.22000000000025466
2025-12-29 07:58:00,2025-12-29 07:58:00,XAUUSD,Sell,0.1,4510.25,4497.85,4507.85,4508.06,-21.0,-2.1,17s,-0.03%,-0.03,17.0,2.399999999999636,10.0,-0.21000000000003638
2025-12-29 13:39:00,2025-12-29 13:39:00,XAUUSD,Sell,0.1,4455.03,4442.63,4452.63,4447.75,488.0,48.8,43s,0.73%,0.73,43.0,2.399999999999636,10.0,4.880000000000109
2025-12-29 15:42:00,2025-12-29 15:42:00,XAUUSD,Sell,0.1,4436.66,4424.26,4434.25,4427.51,674.0,67.4,17s,1.00%,1.0,17.0,2.4099999999998545,9.989999999999782,6.739999999999782
2025-12-30 03:05:00,2025-12-30 03:05:00,XAUUSD,Sell,0.1,4328.33,4315.93,4325.92,4324.82,110.0,11.0,21s,0.16%,0.16,21.0,2.4099999999998545,9.989999999999782,1.1000000000003638
2025-12-30 06:40:00,2025-12-30 06:41:00,XAUUSD,Buy,0.1,4366.81,4379.21,4369.22,4369.54,32.0,3.2,22s,0.05%,0.05,22.0,2.4099999999998545,9.989999999999782,0.31999999999970896
2025-12-30 09:49:00,2025-12-30 09:50:00,XAUUSD,Buy,0.1,4377.75,4390.15,4380.15,4382.81,266.0,26.6,25s,0.39%,0.39,25.0,2.399999999999636,10.0,2.660000000000764
2025-12-30 10:27:00,2025-12-30 10:27:00,XAUUSD,Sell,0.1,4361.57,4349.17,4359.15,4357.3,185.0,18.5,20s,0.27%,0.27,20.0,2.4200000000000728,9.979999999999563,1.8499999999994543
2025-12-30 12:15:00,2025-12-30 12:15:00,XAUUSD,Buy,0.1,4374.11,4386.51,4376.51,4376.44,-7.0,-0.7,7s,-0.01%,-0.01,7.0,2.4000000000005457,10.0,-0.07000000000061846
2025-12-30 12:30:00,2025-12-30 12:30:00,XAUUSD,Buy,0.1,4381.0,4393.4,4383.42,4388.05,463.0,46.3,25s,0.68%,0.68,25.0,2.4200000000000728,9.979999999999563,4.630000000000109
2025-12-30 14:11:00,2025-12-30 14:11:00,XAUUSD,Buy,0.1,4389.33,4401.73,4391.75,4392.39,64.0,6.4,6s,0.09%,0.09,6.0,2.4200000000000728,9.979999999999563,0.6400000000003274
2025-12-30 16:36:00,2025-12-30 16:36:00,XAUUSD,Sell,0.1,4378.76,4366.36,4376.28,4376.52,-24.0,-2.4,0s,-0.03%,-0.03,0.0,2.480000000000473,9.920000000000073,-0.24000000000069122
2025-12-30 18:09:00,2025-12-30 18:09:00,XAUUSD,Sell,0.1,4358.31,4345.91,4355.9,4355.98,-8.0,-0.8,7s,-0.01%,-0.01,7.0,2.410000000000764,9.989999999999782,-0.07999999999992724
2025-12-31 06:54:00,2025-12-31 06:55:00,XAUUSD,Sell,0.1,4343.27,4330.87,4340.86,4339.76,110.0,11.0,42s,0.16%,0.16,42.0,2.410000000000764,9.989999999999782,1.0999999999994543
2025-12-31 11:43:00,2025-12-31 11:43:00,XAUUSD,Buy,0.1,4332.62,4345.02,4335.03,4336.18,115.0,11.5,18s,0.17%,0.17,18.0,2.4099999999998545,9.990000000000691,1.1500000000005457
2025-12-31 14:24:00,2025-12-31 14:24:00,XAUUSD,Sell,0.1,4306.18,4293.78,4303.78,4303.77,1.0,0.1,5s,0.00%,0.0,5.0,2.4000000000005457,10.0,0.009999999999308784
2025-12-31 15:46:00,2025-12-31 15:46:00,XAUUSD,Buy,0.1,4334.91,4347.31,4337.32,4340.21,289.0,28.9,16s,0.42%,0.42,16.0,2.4099999999998545,9.990000000000691,2.8900000000003274
2025-12-31 18:05:00,2025-12-31 18:05:00,XAUUSD,Sell,0.1,4329.67,4317.27,4327.24,4326.04,120.0,12.0,4s,0.17%,0.17,4.0,2.430000000000291,9.969999999999345,1.199999999999818
2026-01-02 04:50:00,2026-01-02 04:51:00,XAUUSD,Buy,0.1,4353.6,4366.0,4356.02,4359.67,365.0,36.5,1m,0.52%,0.52,60.0,2.4200000000000728,9.979999999999563,3.649999999999636
2026-01-02 07:10:00,2026-01-02 07:11:00,XAUUSD,Buy,0.1,4376.01,4388.41,4378.42,4378.95,53.0,5.3,24s,0.08%,0.08,24.0,2.4099999999998545,9.989999999999782,0.5299999999997453
2026-01-02 09:56:00,2026-01-02 09:56:00,XAUUSD,Buy,0.1,4379.34,4391.74,4381.74,4382.34,60.0,6.0,18s,0.09%,0.09,18.0,2.399999999999636,10.0,0.6000000000003638
2026-01-05 03:02:00,2026-01-05 03:02:00,XAUUSD,Buy,0.1,4399.91,4412.31,4402.33,4410.3,797.0,79.7,29s,1.14%,1.14,29.0,2.4200000000000728,9.980000000000473,7.970000000000255
2026-01-05 07:30:00,2026-01-05 07:30:00,XAUUSD,Buy,0.1,4411.61,4424.01,4414.02,4414.03,1.0,0.1,3s,0.00%,0.0,3.0,2.410000000000764,9.989999999999782,0.009999999999308784
2026-01-05 10:15:00,2026-01-05 10:18:00,XAUUSD,Buy,0.1,4424.01,4436.41,4426.43,4430.01,358.0,35.8,2m,0.50%,0.5,120.0,2.4200000000000728,9.979999999999563,3.5799999999999272
2026-01-05 12:38:00,2026-01-05 12:38:00,XAUUSD,Buy,0.1,4435.76,4448.16,4438.16,4438.74,58.0,5.8,16s,0.08%,0.08,16.0,2.399999999999636,10.0,0.5799999999999272
2026-01-05 14:42:00,2026-01-05 14:43:00,XAUUSD,Sell,0.1,4413.47,4401.07,4411.04,4407.85,319.0,31.9,34s,0.45%,0.45,34.0,2.430000000000291,9.970000000000255,3.1899999999996
2026-01-05 16:55:00,2026-01-05 16:55:00,XAUUSD,Buy,0.1,4437.48,4449.88,4439.88,4442.63,275.0,27.5,41s,0.38%,0.38,41.0,2.4000000000005457,10.0,2.75
2026-01-06 04:13:00,2026-01-06 04:13:00,XAUUSD,Buy,0.1,4457.72,4470.12,4460.12,4460.23,11.0,1.1,4s,0.02%,0.02,4.0,2.399999999999636,10.0,0.10999999999967258
2026-01-06 07:04:00,2026-01-06 07:04:00,XAUUSD,Buy,0.1,4466.07,4478.47,4468.48,4469.09,61.0,6.1,17s,0.08%,0.08,17.0,2.4099999999998545,9.990000000000691,0.6100000000005821
2026-01-06 07:47:00,2026-01-06 07:47:00,XAUUSD,Sell,0.1,4464.27,4451.87,4461.86,4458.07,379.0,37.9,28s,0.53%,0.53,28.0,2.410000000000764,9.989999999999782,3.7899999999999636
2026-01-06 08:25:00,2026-01-06 08:25:00,XAUUSD,Buy,0.1,4457.72,4470.12,4460.12,4460.2,8.0,0.8,6s,0.01%,0.01,6.0,2.399999999999636,10.0,0.07999999999992724
2026-01-06 10:25:00,2026-01-06 10:25:00,XAUUSD,Buy,0.1,4468.01,4480.41,4470.41,4471.76,135.0,13.5,28s,0.19%,0.19,28.0,2.399999999999636,10.0,1.3500000000003638
2026-01-06 11:11:00,2026-01-06 11:11:00,XAUUSD,Sell,0.1,4459.59,4447.19,4457.19,4454.08,311.0,31.1,27s,0.43%,0.43,27.0,2.4000000000005457,10.0,3.1099999999996726
2026-01-06 16:02:00,2026-01-06 16:02:00,XAUUSD,Buy,0.1,4468.05,4480.45,4470.45,4471.25,80.0,8.0,14s,0.11%,0.11,14.0,2.399999999999636,10.0,0.8000000000001819
2026-01-06 16:33:00,2026-01-06 16:33:00,XAUUSD,Buy,0.1,4473.31,4485.71,4475.72,4477.67,195.0,19.5,14s,0.27%,0.27,14.0,2.4099999999998545,9.989999999999782,1.949999999999818
2026-01-07 03:06:00,2026-01-07 03:07:00,XAUUSD,Sell,0.1,4479.84,4467.44,4477.44,4472.33,511.0,51.1,1m,0.70%,0.7,60.0,2.4000000000005457,10.0,5.109999999999673
2026-01-07 07:33:00,2026-01-07 07:33:00,XAUUSD,Sell,0.1,4462.09,4449.69,4459.69,4458.65,104.0,10.4,17s,0.14%,0.14,17.0,2.4000000000005457,10.0,1.0399999999999636
2026-01-07 08:46:00,2026-01-07 08:46:00,XAUUSD,Sell,0.1,4445.67,4433.27,4443.26,4442.47,79.0,7.9,5s,0.11%,0.11,5.0,2.4099999999998545,9.989999999999782,0.7899999999999636
2026-01-07 13:25:00,2026-01-07 13:26:00,XAUUSD,Sell,0.1,4461.19,4448.79,4458.79,4456.37,242.0,24.2,37s,0.33%,0.33,37.0,2.399999999999636,10.0,2.4200000000000728
2026-01-07 14:18:00,2026-01-07 14:18:00,XAUUSD,Sell,0.1,4443.97,4431.57,4441.56,4440.77,79.0,7.9,5s,0.11%,0.11,5.0,2.4099999999998545,9.990000000000691,0.7899999999999636
2026-01-07 15:06:00,2026-01-07 15:06:00,XAUUSD,Sell,0.1,4441.77,4429.37,4439.34,4438.53,81.0,8.1,4s,0.11%,0.11,4.0,2.430000000000291,9.970000000000255,0.8100000000004002
2026-01-07 15:33:00,2026-01-07 15:33:00,XAUUSD,Sell,0.1,4443.97,4431.57,4441.56,4441.72,-16.0,-1.6,2s,-0.02%,-0.02,2.0,2.4099999999998545,9.990000000000691,-0.15999999999985448
2026-01-07 17:14:00,2026-01-07 17:15:00,XAUUSD,Sell,0.1,4430.31,4417.91,4427.91,4426.78,113.0,11.3,21s,0.15%,0.15,21.0,2.4000000000005457,10.0,1.1300000000001091
2026-01-07 18:22:00,2026-01-07 18:22:00,XAUUSD,Buy,0.1,4451.94,4464.34,4454.35,4460.87,652.0,65.2,29s,0.88%,0.88,29.0,2.410000000000764,9.989999999999782,6.519999999999527
2026-01-08 03:00:00,2026-01-08 03:00:00,XAUUSD,Sell,0.1,4452.14,4439.74,4449.73,4444.85,488.0,48.8,40s,0.65%,0.65,40.0,2.410000000000764,9.989999999999782,4.8799999999992
2026-01-08 06:43:00,2026-01-08 06:44:00,XAUUSD,Sell,0.1,4435.86,4423.46,4433.46,4433.25,21.0,2.1,35s,0.03%,0.03,35.0,2.399999999999636,10.0,0.21000000000003638
2026-01-08 13:48:00,2026-01-08 13:48:00,XAUUSD,Sell,0.1,4425.46,4413.06,4423.02,4422.5,52.0,5.2,25s,0.07%,0.07,25.0,2.4399999999996,9.960000000000036,0.5200000000004366
2026-01-08 15:25:00,2026-01-08 15:25:00,XAUUSD,Buy,0.1,4433.0,4445.4,4435.4,4435.82,42.0,4.2,3s,0.06%,0.06,3.0,2.399999999999636,10.0,0.42000000000007276
2026-01-08 16:47:00,2026-01-08 16:47:00,XAUUSD,Buy,0.1,4433.63,4446.03,4436.03,4437.43,140.0,14.0,19s,0.19%,0.19,19.0,2.399999999999636,10.0,1.4000000000005457
2026-01-09 07:16:00,2026-01-09 07:16:00,XAUUSD,Sell,0.1,4462.89,4450.49,4460.48,4460.32,16.0,1.6,6s,0.02%,0.02,6.0,2.410000000000764,9.989999999999782,0.15999999999985448
2026-01-09 07:30:00,2026-01-09 07:30:00,XAUUSD,Buy,0.1,4464.4,4476.8,4466.81,4468.0,119.0,11.9,17s,0.16%,0.16,17.0,2.410000000000764,9.989999999999782,1.1899999999995998
2026-01-09 08:46:00,2026-01-09 08:46:00,XAUUSD,Buy,0.1,4474.05,4486.45,4476.45,4476.32,-13.0,-1.3,4s,-0.02%,-0.02,4.0,2.399999999999636,10.0,-0.13000000000010914
2026-01-09 11:20:00,2026-01-09 11:20:00,XAUUSD,Buy,0.1,4474.51,4486.91,4476.94,4477.03,9.0,0.9,4s,0.01%,0.01,4.0,2.4299999999993815,9.970000000000255,0.09000000000014552
2026-01-12 09:15:00,2026-01-12 09:15:00,XAUUSD,Buy,0.1,4582.55,4594.95,4584.95,4585.04,9.0,0.9,7s,0.01%,0.01,7.0,2.399999999999636,10.0,0.09000000000014552
2026-01-12 10:47:00,2026-01-12 10:47:00,XAUUSD,Buy,0.1,4587.24,4599.64,4589.64,4592.94,330.0,33.0,28s,0.43%,0.43,28.0,2.4000000000005457,10.0,3.2999999999992724
2026-01-12 13:25:00,2026-01-12 13:26:00,XAUUSD,Sell,0.1,4588.46,4576.06,4586.05,4584.25,180.0,18.0,55s,0.24%,0.24,55.0,2.4099999999998545,9.989999999999782,1.800000000000182
2026-01-12 15:07:00,2026-01-12 15:07:00,XAUUSD,Buy,0.1,4596.9,4609.3,4599.31,4600.97,166.0,16.6,18s,0.22%,0.22,18.0,2.410000000000764,9.989999999999782,1.6599999999998545
2026-01-12 17:26:00,2026-01-12 17:26:00,XAUUSD,Buy,0.1,4617.92,4630.32,4620.32,4622.06,174.0,17.4,23s,0.23%,0.23,23.0,2.399999999999636,10.0,1.7400000000006912
2026-01-13 03:31:00,2026-01-13 03:32:00,XAUUSD,Sell,0.1,4580.51,4568.11,4578.11,4576.44,167.0,16.7,42s,0.22%,0.22,42.0,2.4000000000005457,10.0,1.6700000000000728
2026-01-13 06:20:00,2026-01-13 06:20:00,XAUUSD,Buy,0.1,4597.2,4609.6,4599.6,4599.61,1.0,0.1,5s,0.00%,0.0,5.0,2.4000000000005457,10.0,0.009999999999308784
2026-01-13 08:40:00,2026-01-13 08:40:00,XAUUSD,Sell,0.1,4578.02,4565.62,4575.61,4575.61,0.0,0.0,2s,0.00%,0.0,2.0,2.410000000000764,9.989999999999782,-0.0
2026-01-13 14:23:00,2026-01-13 14:24:00,XAUUSD,Sell,0.1,4582.82,4570.42,4580.42,4579.92,50.0,5.0,31s,0.07%,0.07,31.0,2.399999999999636,10.0,0.5
2026-01-13 14:30:00,2026-01-13 14:30:00,XAUUSD,Sell,0.1,4582.82,4570.42,4580.42,4580.06,36.0,3.6,30s,0.05%,0.05,30.0,2.399999999999636,10.0,0.3599999999996726
2026-01-13 15:08:00,2026-01-13 15:08:00,XAUUSD,Buy,0.1,4594.61,4607.01,4597.01,4597.51,50.0,5.0,21s,0.06%,0.06,21.0,2.4000000000005457,10.0,0.5
2026-01-13 18:27:00,2026-01-13 18:27:00,XAUUSD,Sell,0.1,4603.3,4590.9,4600.88,4594.18,670.0,67.0,29s,0.87%,0.87,29.0,2.4200000000000728,9.980000000000473,6.699999999999818
2026-01-14 05:39:00,2026-01-14 05:39:00,XAUUSD,Buy,0.1,4621.27,4633.67,4623.7,4625.39,169.0,16.9,22s,0.22%,0.22,22.0,2.4299999999993815,9.970000000000255,1.6900000000005093
2026-01-14 07:01:00,2026-01-14 07:02:00,XAUUSD,Buy,0.1,4632.2,4644.6,4634.64,4638.0,336.0,33.6,18s,0.43%,0.43,18.0,2.4400000000005093,9.960000000000036,3.3599999999996726
2026-01-14 11:19:00,2026-01-14 11:19:00,XAUUSD,Buy,0.1,4637.19,4649.59,4639.6,4639.35,-25.0,-2.5,3s,-0.03%,-0.03,3.0,2.410000000000764,9.989999999999782,-0.25
2026-01-14 14:08:00,2026-01-14 14:08:00,XAUUSD,Buy,0.1,4635.81,4648.21,4638.22,4637.83,-39.0,-3.9,5s,-0.05%,-0.05,5.0,2.4099999999998545,9.989999999999782,-0.3900000000003274
2026-01-14 14:32:00,2026-01-14 14:32:00,XAUUSD,Buy,0.1,4635.81,4648.21,4638.23,4637.98,-25.0,-2.5,1s,-0.03%,-0.03,1.0,2.4199999999991633,9.980000000000473,-0.25
2026-01-14 15:30:00,2026-01-14 15:30:00,XAUUSD,Sell,0.1,4628.48,4616.08,4626.08,4624.39,169.0,16.9,4s,0.22%,0.22,4.0,2.399999999999636,10.0,1.6899999999995998
2026-01-14 16:38:00,2026-01-14 16:38:00,XAUUSD,Sell,0.1,4626.51,4614.11,4624.09,4622.1,199.0,19.9,12s,0.25%,0.25,12.0,2.4200000000000728,9.980000000000473,1.9899999999997817
2026-01-15 03:19:00,2026-01-15 03:19:00,XAUUSD,Sell,0.1,4605.22,4592.82,4602.81,4602.96,-15.0,-1.5,4s,-0.02%,-0.02,4.0,2.4099999999998545,9.990000000000691,-0.1499999999996362
2026-01-15 05:22:00,2026-01-15 05:22:00,XAUUSD,Sell,0.1,4586.0,4573.6,4583.6,4583.72,-12.0,-1.2,1s,-0.02%,-0.02,1.0,2.399999999999636,10.0,-0.11999999999989086
2026-01-15 05:30:00,2026-01-15 05:30:00,XAUUSD,Sell,0.1,4586.0,4573.6,4583.6,4581.38,222.0,22.2,19s,0.28%,0.28,19.0,2.399999999999636,10.0,2.2200000000002547
2026-01-15 12:12:00,2026-01-15 12:12:00,XAUUSD,Buy,0.1,4611.12,4623.52,4613.54,4613.88,34.0,3.4,6s,0.04%,0.04,6.0,2.4200000000000728,9.980000000000473,0.3400000000001455
2026-01-15 15:31:00,2026-01-15 15:31:00,XAUUSD,Sell,0.1,4600.21,4587.81,4597.8,4596.37,143.0,14.3,4s,0.18%,0.18,4.0,2.4099999999998545,9.989999999999782,1.430000000000291
2026-01-15 18:11:00,2026-01-15 18:12:00,XAUUSD,Buy,0.1,4615.68,4628.08,4618.08,4622.97,489.0,48.9,57s,0.62%,0.62,57.0,2.399999999999636,10.0,4.890000000000327
2026-01-16 04:35:00,2026-01-16 04:35:00,XAUUSD,Sell,0.1,4596.26,4583.86,4593.86,4593.44,42.0,4.2,7s,0.05%,0.05,7.0,2.4000000000005457,10.0,0.42000000000007276
2026-01-16 07:30:00,2026-01-16 07:30:00,XAUUSD,Buy,0.1,4599.6,4612.0,4602.0,4603.35,135.0,13.5,15s,0.17%,0.17,15.0,2.399999999999636,10.0,1.3500000000003638
